[ATTOM ID],TaxAssessedValueTotal,TaxMarketValueTotal,diffCol
299494492,30201,158950,19.0
299494493,24391,128370,19.0
299494513,25080,132000,19.0
299487933,46780,248090,19.0
299494884,19626,103290,19.0
299489963,12066,71350,17.0
299490332,14630,77000,19.0
299490419,14198,77120,18.0
299490422,52186,275430,19.0
299489331,75419,412480,18.0
299487862,49322,260290,19.0
299487863,43993,232240,19.0
299489630,38297,202740,19.0
299489745,2120,12850,16.0
299489753,13329,70780,19.0
299489911,13543,71280,19.0
299489274,3102,16330,19.0
299497041,16297,86400,19.0
299495330,46448,251610,18.0
299496205,29448,154990,19.0
299496217,36199,190520,19.0
299496403,21025,110660,19.0
299496407,16052,84480,19.0
299496411,21339,112310,19.0
299496463,21402,112640,19.0
299496464,25707,135300,19.0
299496467,22825,120131,19.0
299495494,16616,89440,19.0
322445546,646,3400,19.0
322445608,19874,104600,19.0
322445409,47414,261300,18.0
322445467,3439,18100,19.0
299493370,11288,68660,16.0
299495143,80647,428140,19.0
299488459,20919,112790,19.0
299488677,34637,191170,18.0
299491974,26922,147480,18.0
299495123,47149,248850,19.0
322445497,31205,174250,18.0
299489854,7669,50490,15.0
299489919,74083,231510,32.0
299490321,4322,24530,18.0
299498521,8986,50500,18.0
299490673,8063,53010,15.0
299490941,9964,54540,18.0
299496730,32515,171760,19.0
299488385,35389,193330,18.0
299489139,17155,95670,18.0
299489495,27234,146360,19.0
299489518,5835,32935,18.0
299498176,18806,105830,18.0
299498198,32973,178590,18.0
299488731,276,2300,12.0
299489084,432,3600,12.0
299489520,3984,33200,12.0
299489539,1404,11700,12.0
299490626,1500,12500,12.0
299490666,1548,12900,12.0
299491881,1620,13500,12.0
299493359,1476,12300,12.0
299495198,1044,8700,12.0
299495474,2052,17100,12.0
299495491,1548,12900,12.0
299496346,396,3300,12.0
299491938,5040,42000,12.0
299491986,1440,12000,12.0
299493475,1668,13900,12.0
299494009,1416,11800,12.0
299494237,348,2900,12.0
299494274,5688,47400,12.0
299494434,2280,19000,12.0
299494615,228,1900,12.0
299489804,660,5500,12.0
299489822,3684,30700,12.0
299490033,2112,17600,12.0
299496442,1440,12000,12.0
299496443,312,2600,12.0
299498492,204,1700,12.0
299489783,1500,12500,12.0
299489865,3024,25200,12.0
299495741,96,800,12.0
299488313,120,1000,12.0
299488359,120,1000,12.0
299488362,1320,11000,12.0
299488423,2422,20180,12.0
299488453,2292,19100,12.0
299488505,1200,10000,12.0
299486431,24495,128920,19.0
299494792,3344,17600,19.0
327440035,4595,14360,32.0
299492673,30011,157950,19.0
299490557,4920,41000,12.0
299490565,6504,54200,12.0
299490575,2604,21700,12.0
299490627,2808,23400,12.0
299490641,1044,8700,12.0
299490704,26432,157830,17.0
299490763,4164,34700,12.0
299490764,1548,12900,12.0
299490784,2460,20500,12.0
299490785,3696,30800,12.0
299490786,11712,97600,12.0
299490787,24,200,12.0
299490794,6588,54900,12.0
299490932,5460,45500,12.0
299490933,3444,28700,12.0
299490934,3612,30100,12.0
299490943,7008,58400,12.0
299490949,1932,16100,12.0
299491837,1824,15200,12.0
299491839,1956,16300,12.0
299495374,4080,34000,12.0
299495394,6828,56900,12.0
299495508,1356,11300,12.0
299495515,4020,33500,12.0
299495554,5232,43600,12.0
299495571,4416,36800,12.0
299495590,3132,26100,12.0
299495606,1020,8500,12.0
299490195,2988,24900,12.0
299490197,1968,16400,12.0
299490251,9399,66450,14.0
299490257,2648,16400,16.0
299490258,5016,41800,12.0
299490274,2688,22400,12.0
299490277,5436,45300,12.0
299490284,6432,53600,12.0
299490289,7548,62900,12.0
299490331,612,5100,12.0
299490337,14953,94320,16.0
299490338,756,6300,12.0
299490340,14040,117000,12.0
299490370,228,1900,12.0
299490371,192,1600,12.0
299490377,5052,42100,12.0
299490378,5028,41900,12.0
299490379,5880,49000,12.0
299490398,5928,49400,12.0
299490428,240,2000,12.0
299490429,14939,79250,19.0
299490440,2256,18800,12.0
299490462,5890,49080,12.0
299490546,6564,54700,12.0
327440013,36982,115570,32.0
299494932,7680,64000,12.0
299495057,516,4300,12.0
299495064,3828,31900,12.0
299495069,1302,10850,12.0
299495075,1092,9100,12.0
299495099,1488,12400,12.0
299495107,1908,15900,12.0
299495110,924,7700,12.0
325810227,144,1200,12.0
327440030,2198,18320,12.0
327440031,3578,29820,12.0
299490024,3974,33120,12.0
299490027,588,4900,12.0
299490037,1332,11100,12.0
299490043,7476,62300,12.0
299490098,2700,22500,12.0
299490118,3996,33300,12.0
299490132,4368,36400,12.0
299490136,1740,14500,12.0
299490138,1080,9000,12.0
299490144,4116,34300,12.0
299490156,9108,75900,12.0
299490160,144,1200,12.0
299495752,1632,13600,12.0
299496196,1716,14300,12.0
299496226,4548,37900,12.0
299496373,2232,18600,12.0
299496485,18522,57880,32.0
299496491,4236,35300,12.0
299496588,11961,70800,17.0
299496590,5232,43600,12.0
299498085,1020,8500,12.0
299498094,1644,13700,12.0
299498210,312,2600,12.0
299498271,3795,22000,17.0
299498276,2100,17500,12.0
299498301,312,2600,12.0
299498321,204,1700,12.0
299498346,7968,66400,12.0
299498366,5088,42400,12.0
299498516,3149,26240,12.0
299498531,7116,59300,12.0
299498564,2244,18700,12.0
299498565,38896,212930,18.0
299498567,355,1870,19.0
299498582,7808,24400,32.0
322445639,780,6500,12.0
299494643,4410,23210,19.0
299494873,1812,15100,12.0
299495482,900,7500,12.0
299497002,3024,25200,12.0
299487622,28214,88170,32.0
299487635,3060,25500,12.0
299489962,516,4300,12.0
299490580,10176,84800,12.0
299490584,492,4100,12.0
299490606,19716,164300,12.0
299489149,192,1600,12.0
299493449,12624,105200,12.0
299488609,12840,107000,12.0
299488613,2148,17900,12.0
299488615,372,3100,12.0
299489923,1608,13400,12.0
299488871,3408,28400,12.0
299488873,4272,35600,12.0
299489022,2316,19300,12.0
299489046,1476,12300,12.0
299489058,1776,14800,12.0
299489069,6384,53200,12.0
299489086,3024,25200,12.0
299489099,16968,141400,12.0
299489105,6636,55300,12.0
299489109,18204,151700,12.0
299489118,2868,23900,12.0
299489119,5904,49200,12.0
299489220,5628,46900,12.0
299489230,2940,24500,12.0
299489232,576,4800,12.0
299489251,5172,43100,12.0
299489272,627,3300,19.0
299489280,2160,18000,12.0
299489284,6588,54900,12.0
299489285,7680,64000,12.0
299489289,7404,61700,12.0
299489290,4236,35300,12.0
299489526,7896,65800,12.0
299489552,1308,10900,12.0
299490613,3732,31100,12.0
299490649,2988,24900,12.0
299490650,2808,23400,12.0
299490668,2796,23300,12.0
299490675,1944,16200,12.0
299491884,1940,16170,12.0
299491906,8976,74800,12.0
299491915,2232,18600,12.0
299491922,2820,23500,12.0
299491931,14508,120900,12.0
299491933,5040,42000,12.0
299491934,2808,23400,12.0
299491935,2302,19180,12.0
299491943,2964,24700,12.0
299491970,5472,45600,12.0
299491972,3816,31800,12.0
299492006,1344,11200,12.0
299492048,3192,26600,12.0
299492049,6048,50400,12.0
299492050,1860,15500,12.0
299492051,14892,124100,12.0
299492053,1428,11900,12.0
299495163,19733,108170,18.0
299496592,27518,145640,19.0
299498296,45291,248580,18.0
299489952,62600,385950,16.0
299489108,2088,17400,12.0
299489972,132,1100,12.0
299489091,5904,49200,12.0
299498326,3000,25000,12.0
325810136,15237,91800,17.0
327440015,4272,35600,12.0
330075535,62176,332020,19.0
299490732,72,600,12.0
322445438,2112,17600,12.0
299497867,4731,24900,19.0
322445606,1159,6100,19.0
299494831,72,600,12.0
322445654,71808,224400,32.0
322445655,2592,8100,32.0
322445656,31552,98600,32.0
322445657,10144,31700,32.0
322445658,7936,24800,32.0
322445659,20128,62900,32.0
322445667,224,700,32.0
299494366,15523,82520,19.0
299498409,64282,340270,19.0
299487965,27528,145914,19.0
325810256,22811,121173,19.0
299497045,3832,31930,12.0
330075546,39869,218237,18.0
299494619,33869,183230,18.0
299494335,16195,85235,19.0
299489803,59712,316870,19.0
299489515,25966,145226,18.0
299495717,2892,24100,12.0
299495757,627,3300,19.0
299495909,494,2600,19.0
299495910,570,3000,19.0
299497143,513,2700,19.0
299497145,1216,6400,19.0
299497282,532,2800,19.0
299497385,418,2200,19.0
299497636,437,2300,19.0
299497637,380,2000,19.0
299497876,665,3500,19.0
299497878,817,4300,19.0
299497879,1767,9300,19.0
322445505,55697,298300,19.0
299498013,1577,8300,19.0
299490797,4788,39900,12.0
299495510,17850,95291,19.0
330075540,656,2050,32.0
299490776,3768,31400,12.0
299490342,6252,52100,12.0
299490498,7633,63610,12.0
299490665,1128,9400,12.0
299488040,8076,67300,12.0
299488046,72,600,12.0
299489592,12379,78797,16.0
299489596,5856,48800,12.0
299489604,1524,12700,12.0
299489616,6300,52500,12.0
299489618,1536,12800,12.0
299489620,2952,24600,12.0
299489626,144,1200,12.0
299489627,4284,35700,12.0
299489634,7680,64000,12.0
299489643,1704,14200,12.0
299489651,720,6000,12.0
299489654,1776,14800,12.0
299489655,612,5100,12.0
299489660,480,4000,12.0
299489673,2952,24600,12.0
299489678,804,6700,12.0
299489682,4247,30640,14.0
299489690,2748,22900,12.0
299489695,49682,347220,14.0
299489703,8136,67800,12.0
299489706,6254,52110,12.0
299489724,1296,10800,12.0
299489726,1356,11300,12.0
299489747,492,4100,12.0
299489749,1368,11400,12.0
299489766,2196,18300,12.0
299489786,1704,14200,12.0
299489787,1944,16200,12.0
299489788,5172,43100,12.0
299489793,1164,9700,12.0
299489809,1020,8500,12.0
299489810,1944,16200,12.0
299489811,1584,13200,12.0
299489824,192,1600,12.0
299489827,1056,8800,12.0
299489841,192,1600,12.0
299489842,144,1200,12.0
299489852,3468,28900,12.0
299489867,3348,27900,12.0
299489873,4236,35300,12.0
299489882,2004,16700,12.0
299489885,1872,15600,12.0
299489908,2100,17500,12.0
299489920,7280,22750,32.0
299489936,5064,42200,12.0
299489949,1128,9400,12.0
299489951,3372,28100,12.0
299489960,16356,136300,12.0
299489965,2016,16800,12.0
299489975,1092,9100,12.0
299489977,612,5100,12.0
299489980,888,7400,12.0
299489983,2628,21900,12.0
299489999,2124,17700,12.0
299490022,1260,10500,12.0
299496381,2040,17000,12.0
299485881,7524,39600,19.0
299486610,19312,101640,19.0
299487577,29197,153670,19.0
299487640,24224,127490,19.0
299487643,23492,123640,19.0
299487652,22718,119570,19.0
299487654,22446,118140,19.0
299487656,17117,90090,19.0
299487657,21841,114950,19.0
299487660,32750,172370,19.0
299487661,30828,162250,19.0
299487663,38351,201850,19.0
299487665,30973,163020,19.0
299487670,38185,200970,19.0
299487789,33774,177760,19.0
299487790,27421,144320,19.0
299487791,28570,150370,19.0
299487796,24056,126610,19.0
299487797,24203,127380,19.0
299487800,28717,151140,19.0
299487801,23722,124850,19.0
299487806,28131,148060,19.0
299486168,26480,139370,19.0
299487407,18058,95040,19.0
299487313,6521,34320,19.0
299486939,20169,106150,19.0
299493061,14191,74690,19.0
299492923,16264,85600,19.0
299492837,8192,25600,32.0
299496470,21423,112750,19.0
299496525,31345,165600,19.0
299496532,21919,115990,19.0
299496537,17159,90310,19.0
299496553,17765,93500,19.0
299496575,48890,264130,19.0
299496965,38304,210250,18.0
299497010,26871,143010,19.0
299497017,25172,133920,19.0
299498093,19486,107460,18.0
299498448,26114,138180,19.0
299498539,28717,151140,19.0
299498548,32061,168740,19.0
299498549,28425,149600,19.0
299498576,27917,147560,19.0
299498580,27855,147230,19.0
299498583,166282,519630,32.0
299498588,24809,131200,19.0
299498628,25326,133920,19.0
299498195,41069,216150,19.0
299498257,15905,83710,19.0
299498304,56402,307230,18.0
299498369,50242,282520,18.0
299498373,19500,102630,19.0
299498390,35669,198230,18.0
299498444,51131,284990,18.0
299498475,35028,184360,19.0
299492803,14337,75460,19.0
299492810,10910,57420,19.0
299492812,10053,52910,19.0
299492822,4807,25300,19.0
299492850,5058,26620,19.0
299492851,8736,45980,19.0
299492856,8527,44880,19.0
299492857,6771,35640,19.0
299492873,13125,69080,19.0
299492880,11809,62150,19.0
299492924,12749,67100,19.0
299492925,9050,47630,19.0
299492927,10325,54340,19.0
299492928,9217,48510,19.0
299492932,14839,78100,19.0
299492942,6542,34430,19.0
299492943,20921,110110,19.0
299492958,23973,126170,19.0
299492962,9970,52470,19.0
299492969,12122,63800,19.0
299492163,36952,194480,19.0
299492439,41550,218680,19.0
299492454,30096,158400,19.0
299492461,26731,140690,19.0
299492462,37892,199430,19.0
299492467,36178,190410,19.0
299492508,34338,180730,19.0
299492509,34255,180290,19.0
299492519,39271,206690,19.0
299492529,28320,149050,19.0
299492536,27212,143220,19.0
299493387,25958,136620,19.0
299492486,41863,220330,19.0
299492510,35697,187880,19.0
299492675,28341,149160,19.0
299492870,8861,46640,19.0
299489372,11265,59290,19.0
299491688,16197,85250,19.0
299489456,12937,68090,19.0
299491009,22652,119218,19.0
299491130,22551,118690,19.0
299491446,13669,71940,19.0
299491722,18539,97570,19.0
299489406,8297,43670,19.0
299490871,25017,131670,19.0
299496544,90093,281540,32.0
299491157,23178,121990,19.0
299491534,17055,89760,19.0
299491571,11307,59510,19.0
299489381,15584,82020,19.0
299489417,11516,60610,19.0
299489442,12707,66880,19.0
299489443,20002,105270,19.0
299489446,4264,22440,19.0
299490830,32750,172370,19.0
299490832,32416,170610,19.0
299496012,12811,67430,19.0
299496111,4285,22550,19.0
299497904,4460,23474,19.0
299497912,5140,27049,19.0
299489762,24941,143350,17.0
299486184,20754,109230,19.0
299486291,22614,119020,19.0
299487704,23638,124410,19.0
299487730,39605,208450,19.0
299486029,11725,61710,19.0
299486326,15111,79530,19.0
299486406,8736,45980,19.0
299486641,3819,20100,19.0
299485719,15382,80960,19.0
299486597,15194,79970,19.0
299487258,20189,106260,19.0
299494766,21063,110858,19.0
299494777,16135,84920,19.0
299494778,16532,87010,19.0
299494789,5769,30360,19.0
299488815,39647,208670,19.0
299493676,14756,77660,19.0
299493721,20503,107910,19.0
299494900,25520,135090,19.0
299488074,15656,106790,15.0
299492206,84701,264690,32.0
299492216,1087,5720,19.0
299492313,5622,29590,19.0
299492665,17807,93720,19.0
299492674,32992,173640,19.0
299492680,8799,46310,19.0
299492684,30096,158400,19.0
299492719,7942,41800,19.0
299492723,24808,130570,19.0
299492787,6981,36740,19.0
299493103,21068,110880,19.0
299493118,23868,125620,19.0
299493223,22215,116919,19.0
299493235,23094,121550,19.0
299493249,37453,197120,19.0
299493311,24244,127600,19.0
299493317,23764,125070,19.0
325810207,7241,92994,8.0
299486187,13126,69080,19.0
299486405,34172,179850,19.0
299486728,15403,81070,19.0
299486842,13117,40990,32.0
299486994,4535,23870,19.0
299487080,9321,49060,19.0
299487617,17535,92290,19.0
299487827,32416,170610,19.0
299494765,23389,73090,32.0
299494021,32346,186970,17.0
299487918,54487,286770,19.0
299491862,13893,78940,18.0
299492704,21025,110660,19.0
327440020,43137,227960,19.0
299488903,24643,133812,18.0
299488998,39543,210767,19.0
299494036,64203,338400,19.0
299494400,42425,223289,19.0
299494677,30456,160292,19.0
299494680,34253,180279,19.0
299494682,44235,232815,19.0
299494692,35334,185966,19.0
299494825,41279,217261,19.0
299495371,44761,240743,19.0
299497026,14759,79960,18.0
299497043,22499,129610,17.0
299498077,58984,315860,19.0
299498528,36622,196083,19.0
299496143,523,2750,19.0
299492406,7837,41250,19.0
299485780,10764,56650,19.0
299492971,13836,72820,19.0
299486105,27210,143209,19.0
299486761,23286,72770,32.0
299486768,19146,59830,32.0
299492498,32307,170038,19.0
299492502,33914,178497,19.0
331677449,36930,194370,19.0
299488812,32959,173470,19.0
299488818,46072,242484,19.0
299493679,14839,78100,19.0
299494150,3867,20350,19.0
299494151,4891,25740,19.0
299494184,28039,95010,30.0
325810213,7670,23970,32.0
299492132,3790,31580,12.0
299492479,34637,182300,19.0
299492501,46371,244057,19.0
299492542,37296,196295,19.0
299493377,40448,223576,18.0
299485748,36459,191890,19.0
299486753,15082,47130,32.0
299486812,2927,15400,19.0
299486852,13920,43500,32.0
299486857,2221,6940,32.0
299487058,60777,319880,19.0
299487392,30127,158560,19.0
299487815,40442,212850,19.0
322445372,1756,9240,19.0
299496493,64534,201670,32.0
299491058,28512,150060,19.0
299491089,23625,124340,19.0
299491522,2508,13200,19.0
299496171,16992,89430,19.0
299497440,565,2970,19.0
299497591,523,2750,19.0
299496017,2529,13310,19.0
299487816,33670,177210,19.0
322445538,475,2500,19.0
322445539,475,2500,19.0
322445541,532,2800,19.0
322445542,988,5200,19.0
322445543,475,2500,19.0
322445544,475,2500,19.0
322445548,475,2500,19.0
322445549,665,3500,19.0
322445552,475,2500,19.0
322445553,475,2500,19.0
322445556,532,2800,19.0
322445574,570,3000,19.0
322445575,475,2500,19.0
322445576,475,2500,19.0
322445578,494,2600,19.0
322445579,494,2600,19.0
322445580,988,5200,19.0
322445582,608,3200,19.0
322445583,494,2600,19.0
322445584,950,5000,19.0
322445585,475,2500,19.0
322445586,494,2600,19.0
322445587,608,3200,19.0
322445588,475,2500,19.0
322445592,418,2200,19.0
322445593,722,3800,19.0
322445594,418,2200,19.0
322445595,418,2200,19.0
322445601,342,1800,19.0
322445605,475,2500,19.0
322445609,456,2400,19.0
322445610,722,3800,19.0
322445611,475,2500,19.0
322445612,266,1400,19.0
322445613,532,2800,19.0
322445614,475,2500,19.0
322445615,551,2900,19.0
322445616,551,2900,19.0
322445617,570,3000,19.0
322445618,323,1700,19.0
322445619,209,1100,19.0
299497206,494,2600,19.0
299497318,475,2500,19.0
299497593,1311,6900,19.0
299495521,1440,12000,12.0
299495611,1500,12500,12.0
299496045,475,2500,19.0
299490509,44655,264130,17.0
299490529,2868,23900,12.0
299490554,18192,151600,12.0
299491777,468,3900,12.0
299491822,9480,79000,12.0
299495337,2448,20400,12.0
299495339,4944,41200,12.0
299496952,3768,31400,12.0
299489742,972,8100,12.0
299489760,3480,29000,12.0
299489781,2256,18800,12.0
299490038,696,5800,12.0
325810169,200,1670,12.0
299485554,3660,30500,12.0
299487964,3708,30900,12.0
299487976,2592,21600,12.0
299488031,2640,22000,12.0
299488042,4284,35700,12.0
299489586,840,7000,12.0
299489588,1680,5250,32.0
299489594,468,3900,12.0
299489595,2688,22400,12.0
299489597,1596,13300,12.0
299489615,2436,20300,12.0
299489624,6048,50400,12.0
299489647,2088,17400,12.0
299489652,4416,36800,12.0
299489669,432,3600,12.0
299489670,1584,13200,12.0
299489674,4236,35300,12.0
299489694,1824,15200,12.0
299489755,1188,9900,12.0
299489757,2772,23100,12.0
299489784,168,1400,12.0
299489802,4332,36100,12.0
299489821,1344,11200,12.0
299489825,2460,20500,12.0
299489832,48,400,12.0
299489838,1800,15000,12.0
299489859,2088,17400,12.0
299489877,4236,35300,12.0
299489879,1656,13800,12.0
299489893,288,2400,12.0
299489900,3780,31500,12.0
299489901,4236,35300,12.0
299489623,144,1200,12.0
299489676,9324,77700,12.0
299494199,8148,67900,12.0
299485918,287318,897870,32.0
299486065,2652,22100,12.0
299487898,277,2310,12.0
299488131,8484,70700,12.0
299488135,5460,45500,12.0
299489152,13788,114900,12.0
299489304,2256,18800,12.0
299489311,11340,94500,12.0
299489480,3864,32200,12.0
299489481,4080,34000,12.0
299489487,2064,17200,12.0
299489489,2052,17100,12.0
299489503,10704,89200,12.0
299489508,4080,34000,12.0
299489509,3768,31400,12.0
299488531,16452,137100,12.0
299488532,5832,48600,12.0
299488566,840,7000,12.0
299488567,1380,11500,12.0
299488569,480,4000,12.0
299488571,564,4700,12.0
299488572,720,6000,12.0
299488576,2568,21400,12.0
299488877,2916,31280,9.0
299488892,1524,12700,12.0
299488897,3204,26700,12.0
