"[ATTOM ID]",EstimatedValue,EstimatedMinValue,EstimatedMaxValue,CreateDate,ValuationDate,ConfidenceScore,FSD,LastUpdateDate,PublicationDate
299937116,367907,360548,375265,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299937136,433911,425232,442589,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299937137,448003,439042,456963,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299937153,582223,553111,611334,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299937157,718833,704456,733209,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299937195,310166,307064,313267,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299937198,402753,394697,410808,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299937202,328460,321890,335029,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299937214,349970,342970,356969,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299937270,189680,182092,197267,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299937271,221473,214828,228117,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933507,215589,211277,219900,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936115,190045,186244,193845,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933459,93934,91115,96752,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933468,188396,178976,197815,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933556,136502,129676,143327,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933560,262444,254570,270317,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933624,163966,159047,168884,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933625,91456,86883,96028,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933637,63950,60752,67147,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933760,158062,154900,161223,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933768,143027,138736,147317,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933773,147442,144493,150390,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933890,64286,61071,67500,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933923,66446,63123,69768,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933942,159429,156240,162617,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933977,172652,169198,176105,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933990,77809,73918,81699,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933996,288453,279799,297106,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934002,178754,175178,182329,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934009,160797,157581,164012,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934074,132148,128183,136112,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934146,108997,105727,112266,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934179,110855,107529,114180,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934185,65083,63130,67035,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934217,136803,132698,140907,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934225,22514,21838,23189,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934250,128130,124286,131973,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934257,74057,71835,76278,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934296,250525,248019,253030,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299934333,213190,208926,217453,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934402,260292,252483,268100,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934422,174821,167828,181813,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299934446,64782,62838,66725,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934468,230349,223438,237259,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934483,114820,111375,118264,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934486,128077,124234,131919,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934491,70835,68709,72960,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934513,85509,82943,88074,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934757,144973,142073,147872,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934796,225363,214094,236631,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934809,183441,181606,185275,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299934870,190705,183076,198333,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299934885,98465,95511,101418,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934946,152287,149241,155332,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934948,86907,84299,89514,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934953,202084,194000,210167,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299934954,138654,135880,141427,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934961,153370,150302,156437,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934977,197250,189360,205140,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299934999,203331,195197,211464,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299935030,86606,82275,90936,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935125,171155,166020,176289,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935155,76728,75193,78262,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935173,102976,100916,105035,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935671,387080,379338,394821,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935202,318321,311954,324687,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935215,376781,369245,384316,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935221,435874,427156,444591,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935222,168803,165426,172179,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935258,337883,331125,344640,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935264,299628,296631,302624,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935265,130785,126861,134708,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935269,212463,208213,216712,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935286,274059,265837,282280,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935288,286799,281063,292534,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935317,779418,763829,795006,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935328,400503,388487,412518,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935331,320080,313678,326481,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935352,363799,356523,371074,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935364,283675,280838,286511,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935403,858061,840899,875222,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935417,345258,338352,352163,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935419,261790,256554,267025,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935447,96136,94213,98058,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935450,153460,150390,156529,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935461,449529,436043,463014,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935479,401552,393520,409583,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935484,442316,433469,451162,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935493,354100,347018,361182,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935508,583283,554118,612447,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935509,479900,475101,484699,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935513,397896,389938,405853,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935530,475164,460909,489418,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935543,527205,506116,548293,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299935546,473759,459546,487971,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935564,471026,456895,485156,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935565,476770,462466,491073,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935577,443441,434572,452309,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935600,387823,376188,399457,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935604,343257,336391,350122,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935618,346307,339380,353233,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935620,338712,331937,345486,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935645,203770,201732,205807,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935646,166159,162835,169482,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935648,150734,147719,153748,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935649,182476,180651,184300,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935679,342453,335603,349302,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935683,372160,364716,379603,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935687,321976,315536,328415,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935689,345109,338206,352011,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935692,355810,348693,362926,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935693,313025,306764,319285,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935702,330237,323632,336841,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935703,306721,300586,312855,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935705,316609,310276,322941,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935706,307729,301574,313883,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935707,339104,332321,345886,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935708,367259,359913,374604,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935709,303486,297416,309555,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935734,225502,223246,227757,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935742,166022,162701,169342,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935748,242816,237959,247672,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935765,164531,157949,171112,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299935789,295004,286153,303854,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935810,280033,271632,288433,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935833,307135,297920,316349,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935925,184167,174958,193375,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935926,183395,179727,187062,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935949,172793,169337,176248,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935978,149052,141599,156504,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935986,179011,175430,182591,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935988,47808,45417,50198,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935989,176463,171169,181756,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935990,76588,72758,80417,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936007,145972,138673,153270,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936011,176686,171385,181986,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936025,63242,60079,66404,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936050,157158,149300,165015,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936055,194989,191089,198888,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936058,238399,231247,245550,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936069,176626,169560,183691,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
311349276,92005,87404,96605,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
311349280,53578,50899,56256,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
311349800,60552,57524,63579,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
311349104,40197,38187,42206,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935932,54251,51538,56963,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935486,447981,439021,456940,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299931228,53578,50899,56256,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933330,179000,177210,180790,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935540,330206,323601,336810,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935060,144091,141209,146972,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933742,150859,146333,155384,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934967,184900,183051,186749,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299936107,162822,154680,170963,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935101,174947,171448,178445,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299931361,21063,20009,22116,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299937610,75721,71934,79507,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935732,146687,143753,149620,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934548,166860,161854,171865,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936410,369373,361985,376760,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
311349330,19771,18782,20759,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
330916485,42834,40692,44975,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935739,206462,204397,208526,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299928852,87173,82814,91531,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940689,34621,32889,36352,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940725,64817,61576,68057,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940878,80588,76558,84617,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299941181,77119,73263,80974,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299937513,42622,40490,44753,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299937516,47117,44761,49472,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299937574,34958,33210,36705,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299937581,109174,103715,114632,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299937583,88447,84024,92869,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299937598,23559,22381,24736,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299937606,111492,105917,117066,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299937689,128927,122480,135373,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299938306,100147,95139,105154,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299938443,84181,79971,88390,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299938452,65000,64350,65650,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299938470,52498,49873,55122,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299938484,58304,55388,61219,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299938939,175000,173250,176750,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299938963,114678,108944,120411,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928708,71225,67663,74786,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928778,37241,35378,39103,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928809,112147,106539,117754,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928927,85031,80779,89282,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928967,59968,56969,62966,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299939976,18461,17537,19384,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299939977,107315,101949,112680,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940064,72163,68554,75771,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928568,129476,123002,135949,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928599,145016,137765,152266,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928637,72393,68773,76012,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928659,96146,91338,100953,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928662,45914,43618,48209,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928665,27701,26315,29086,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928667,58499,55574,61423,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934243,170740,165617,175862,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934308,295172,292220,298123,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299934311,172321,168874,175767,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934346,221383,219169,223596,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299934370,292703,289775,295630,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299934469,75614,71833,79394,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934472,165957,160978,170935,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934490,67437,65413,69460,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299930247,45135,42878,47391,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928587,153494,145819,161168,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299931373,57242,54379,60104,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299930335,79951,75953,83948,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299931246,56127,53320,58933,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299931303,75827,72035,79618,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934523,86606,84007,89204,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934692,226032,219251,232812,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934705,97828,94893,100762,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934721,117988,114448,121527,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934732,144197,136987,151406,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936539,301698,292647,310748,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934169,134502,130466,138537,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935832,458031,448870,467191,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936045,207228,203083,211372,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934359,579113,550157,608068,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934774,88075,83671,92478,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299937075,344249,337364,351133,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933922,81137,77080,85193,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935956,234699,227658,241739,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936412,184924,181225,188622,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933563,281163,272728,289597,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933598,177695,172364,183025,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935176,113852,111574,116129,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935009,221937,210840,233033,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934966,363011,355750,370271,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934947,72110,69946,74273,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934897,140000,138600,141400,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299941205,28993,27543,30442,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940866,28904,27458,30349,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940844,39170,37211,41128,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940683,48905,46459,51350,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935922,100023,95021,105024,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935254,172118,165233,179002,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299935754,1475935,1446416,1505453,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935781,1219623,1195230,1244015,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935890,280245,271837,288652,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935977,174277,170791,177762,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936022,177982,169082,186881,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936023,40144,38136,42151,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936026,192044,188203,195884,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936032,86500,82175,90825,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936133,20603,19572,21633,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936298,294122,285298,302945,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936420,187820,178429,197211,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936473,309090,299817,318362,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936490,94483,89758,99207,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936505,185991,176691,195290,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936627,231982,225022,238941,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936631,150822,143280,158363,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933470,352130,345087,359172,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933666,40179,38170,42187,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299932891,441141,432318,449963,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299940365,147423,140051,154794,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
311348538,35489,33714,37263,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
325022737,1485032,1455331,1514732,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
